"Notes"	"State"	"State Code"	"Gender"	"Gender Code"	"Year"	"Year Code"	"UCD - Drug/Alcohol Induced"	"UCD - Drug/Alcohol Induced Code"	"UCD - Drug/Alcohol Induced Cause"	"UCD - Drug/Alcohol Induced Cause Code"	Deaths	Population	Crude Rate	Age Adjusted Rate
	"Maryland"	"24"	"Male"	"M"	"2002"	"2002"	"Drug-induced causes"	"D"	"All other drug-induced causes"	"D9"	21	2625192	0.8	0.8
	"Maryland"	"24"	"Male"	"M"	"2002"	"2002"	"Alcohol-induced causes"	"A"	"All other alcohol-induced causes"	"A9"	227	2625192	8.6	8.6
	"Maryland"	"24"	"Male"	"M"	"2002"	"2002"	"All other non-drug and non-alcohol causes"	"O"	"All other non-drug and non-alcohol causes"	"O9"	20669	2625192	787.3	1014.5
	"Maryland"	"24"	"Male"	"M"	"2003"	"2003"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	37	2652422	1.4	1.5
	"Maryland"	"24"	"Male"	"M"	"2003"	"2003"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	23	2652422	0.9	0.9
	"Maryland"	"24"	"Male"	"M"	"2003"	"2003"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	481	2652422	18.1	17.6
	"Maryland"	"24"	"Male"	"M"	"2003"	"2003"	"Drug-induced causes"	"D"	"All other drug-induced causes"	"D9"	39	2652422	1.5	1.4
	"Maryland"	"24"	"Male"	"M"	"2003"	"2003"	"Alcohol-induced causes"	"A"	"All other alcohol-induced causes"	"A9"	204	2652422	7.7	7.6
	"Maryland"	"24"	"Male"	"M"	"2003"	"2003"	"All other non-drug and non-alcohol causes"	"O"	"All other non-drug and non-alcohol causes"	"O9"	21143	2652422	797.1	1014.5
	"Maryland"	"24"	"Male"	"M"	"2004"	"2004"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	24	2676892	0.9	0.9
	"Maryland"	"24"	"Male"	"M"	"2004"	"2004"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	34	2676892	1.3	1.3
	"Maryland"	"24"	"Male"	"M"	"2004"	"2004"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	390	2676892	14.6	14.2
	"Maryland"	"24"	"Male"	"M"	"2004"	"2004"	"Drug-induced causes"	"D"	"All other drug-induced causes"	"D9"	31	2676892	1.2	1.2
	"Maryland"	"24"	"Male"	"M"	"2004"	"2004"	"Alcohol-induced causes"	"A"	"All other alcohol-induced causes"	"A9"	198	2676892	7.4	7.3
	"Maryland"	"24"	"Male"	"M"	"2004"	"2004"	"All other non-drug and non-alcohol causes"	"O"	"All other non-drug and non-alcohol causes"	"O9"	20581	2676892	768.8	960.6
	"Maryland"	"24"	"Male"	"M"	"2005"	"2005"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	30	2700618	1.1	1.1
	"Maryland"	"24"	"Male"	"M"	"2005"	"2005"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	32	2700618	1.2	1.2
	"Maryland"	"24"	"Male"	"M"	"2005"	"2005"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	380	2700618	14.1	13.6
	"Maryland"	"24"	"Male"	"M"	"2005"	"2005"	"Drug-induced causes"	"D"	"All other drug-induced causes"	"D9"	27	2700618	1.0	1.0
	"Maryland"	"24"	"Male"	"M"	"2005"	"2005"	"Alcohol-induced causes"	"A"	"All other alcohol-induced causes"	"A9"	194	2700618	7.2	6.8
	"Maryland"	"24"	"Male"	"M"	"2005"	"2005"	"All other non-drug and non-alcohol causes"	"O"	"All other non-drug and non-alcohol causes"	"O9"	20887	2700618	773.4	951.2
	"Maryland"	"24"	"Male"	"M"	"2006"	"2006"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	31	2719404	1.1	1.2
	"Maryland"	"24"	"Male"	"M"	"2006"	"2006"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	19	2719404	Unreliable	Unreliable
	"Maryland"	"24"	"Male"	"M"	"2006"	"2006"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	475	2719404	17.5	16.9
	"Maryland"	"24"	"Male"	"M"	"2006"	"2006"	"Drug-induced causes"	"D"	"All other drug-induced causes"	"D9"	27	2719404	1.0	1.0
	"Maryland"	"24"	"Male"	"M"	"2006"	"2006"	"Alcohol-induced causes"	"A"	"All other alcohol-induced causes"	"A9"	207	2719404	7.6	7.3
	"Maryland"	"24"	"Male"	"M"	"2006"	"2006"	"All other non-drug and non-alcohol causes"	"O"	"All other non-drug and non-alcohol causes"	"O9"	20490	2719404	753.5	914.5
	"Maryland"	"24"	"Male"	"M"	"2007"	"2007"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	30	2733299	1.1	1.1
	"Maryland"	"24"	"Male"	"M"	"2007"	"2007"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	21	2733299	0.8	0.7
	"Maryland"	"24"	"Male"	"M"	"2007"	"2007"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	464	2733299	17.0	16.5
	"Maryland"	"24"	"Male"	"M"	"2007"	"2007"	"Drug-induced causes"	"D"	"All other drug-induced causes"	"D9"	24	2733299	0.9	0.8
	"Maryland"	"24"	"Male"	"M"	"2007"	"2007"	"Alcohol-induced causes"	"A"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	39	2733299	1.4	1.4
	"Maryland"	"24"	"Male"	"M"	"2007"	"2007"	"Alcohol-induced causes"	"A"	"All other alcohol-induced causes"	"A9"	220	2733299	8.0	7.4
	"Maryland"	"24"	"Male"	"M"	"2007"	"2007"	"All other non-drug and non-alcohol causes"	"O"	"All other non-drug and non-alcohol causes"	"O9"	20798	2733299	760.9	909.8
	"Maryland"	"24"	"Male"	"M"	"2008"	"2008"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	40	2749177	1.5	1.5
	"Maryland"	"24"	"Male"	"M"	"2008"	"2008"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	32	2749177	1.2	1.1
	"Maryland"	"24"	"Male"	"M"	"2008"	"2008"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	392	2749177	14.3	13.7
	"Maryland"	"24"	"Male"	"M"	"2008"	"2008"	"Drug-induced causes"	"D"	"All other drug-induced causes"	"D9"	24	2749177	0.9	0.8
	"Maryland"	"24"	"Male"	"M"	"2008"	"2008"	"Alcohol-induced causes"	"A"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	27	2749177	1.0	0.9
	"Maryland"	"24"	"Male"	"M"	"2008"	"2008"	"Alcohol-induced causes"	"A"	"All other alcohol-induced causes"	"A9"	175	2749177	6.4	6.2
	"Maryland"	"24"	"Male"	"M"	"2008"	"2008"	"All other non-drug and non-alcohol causes"	"O"	"All other non-drug and non-alcohol causes"	"O9"	21073	2749177	766.5	900.1
	"Maryland"	"24"	"Male"	"M"	"2009"	"2009"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	46	2770387	1.7	1.6
	"Maryland"	"24"	"Male"	"M"	"2009"	"2009"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	31	2770387	1.1	1.0
	"Maryland"	"24"	"Male"	"M"	"2009"	"2009"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	438	2770387	15.8	15.3
	"Maryland"	"24"	"Male"	"M"	"2009"	"2009"	"Drug-induced causes"	"D"	"All other drug-induced causes"	"D9"	15	2770387	Unreliable	Unreliable
	"Maryland"	"24"	"Male"	"M"	"2009"	"2009"	"Alcohol-induced causes"	"A"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	22	2770387	0.8	0.8
	"Maryland"	"24"	"Male"	"M"	"2009"	"2009"	"Alcohol-induced causes"	"A"	"All other alcohol-induced causes"	"A9"	202	2770387	7.3	6.8
	"Maryland"	"24"	"Male"	"M"	"2009"	"2009"	"All other non-drug and non-alcohol causes"	"O"	"All other non-drug and non-alcohol causes"	"O9"	20864	2770387	753.1	869.0
	"Maryland"	"24"	"Male"	"M"	"2010"	"2010"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	48	2791762	1.7	1.7
	"Maryland"	"24"	"Male"	"M"	"2010"	"2010"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	32	2791762	1.1	1.1
	"Maryland"	"24"	"Male"	"M"	"2010"	"2010"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	334	2791762	12.0	11.6
	"Maryland"	"24"	"Male"	"M"	"2010"	"2010"	"Drug-induced causes"	"D"	"All other drug-induced causes"	"D9"	14	2791762	Unreliable	Unreliable
	"Maryland"	"24"	"Male"	"M"	"2010"	"2010"	"Alcohol-induced causes"	"A"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	34	2791762	1.2	1.2
	"Maryland"	"24"	"Male"	"M"	"2010"	"2010"	"Alcohol-induced causes"	"A"	"All other alcohol-induced causes"	"A9"	177	2791762	6.3	5.8
	"Maryland"	"24"	"Male"	"M"	"2010"	"2010"	"All other non-drug and non-alcohol causes"	"O"	"All other non-drug and non-alcohol causes"	"O9"	20515	2791762	734.8	837.6
	"Maryland"	"24"	"Male"	"M"	"2011"	"2011"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	79	2820574	2.8	2.8
	"Maryland"	"24"	"Male"	"M"	"2011"	"2011"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	38	2820574	1.3	1.3
	"Maryland"	"24"	"Male"	"M"	"2011"	"2011"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	333	2820574	11.8	11.4
	"Maryland"	"24"	"Male"	"M"	"2011"	"2011"	"Drug-induced causes"	"D"	"All other drug-induced causes"	"D9"	15	2820574	Unreliable	Unreliable
	"Maryland"	"24"	"Male"	"M"	"2011"	"2011"	"Alcohol-induced causes"	"A"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	36	2820574	1.3	1.3
	"Maryland"	"24"	"Male"	"M"	"2011"	"2011"	"Alcohol-induced causes"	"A"	"All other alcohol-induced causes"	"A9"	199	2820574	7.1	6.3
	"Maryland"	"24"	"Male"	"M"	"2011"	"2011"	"All other non-drug and non-alcohol causes"	"O"	"All other non-drug and non-alcohol causes"	"O9"	20830	2820574	738.5	826.1
	"Maryland"	"24"	"Male"	"M"	"2012"	"2012"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	127	2850403	4.5	4.4
	"Maryland"	"24"	"Male"	"M"	"2012"	"2012"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	37	2850403	1.3	1.2
	"Maryland"	"24"	"Male"	"M"	"2012"	"2012"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	378	2850403	13.3	13.0
	"Maryland"	"24"	"Male"	"M"	"2012"	"2012"	"Drug-induced causes"	"D"	"All other drug-induced causes"	"D9"	16	2850403	Unreliable	Unreliable
	"Maryland"	"24"	"Male"	"M"	"2012"	"2012"	"Alcohol-induced causes"	"A"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	23	2850403	0.8	0.8
	"Maryland"	"24"	"Male"	"M"	"2012"	"2012"	"Alcohol-induced causes"	"A"	"All other alcohol-induced causes"	"A9"	173	2850403	6.1	5.4
	"Maryland"	"24"	"Male"	"M"	"2012"	"2012"	"All other non-drug and non-alcohol causes"	"O"	"All other non-drug and non-alcohol causes"	"O9"	21164	2850403	742.5	817.0
	"Maryland"	"24"	"Male"	"M"	"2013"	"2013"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	156	2874762	5.4	5.3
	"Maryland"	"24"	"Male"	"M"	"2013"	"2013"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	31	2874762	1.1	1.1
	"Maryland"	"24"	"Male"	"M"	"2013"	"2013"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	396	2874762	13.8	13.3
	"Maryland"	"24"	"Male"	"M"	"2013"	"2013"	"Drug-induced causes"	"D"	"All other drug-induced causes"	"D9"	10	2874762	Unreliable	Unreliable
	"Maryland"	"24"	"Male"	"M"	"2013"	"2013"	"Alcohol-induced causes"	"A"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	29	2874762	1.0	1.0
	"Maryland"	"24"	"Male"	"M"	"2013"	"2013"	"Alcohol-induced causes"	"A"	"All other alcohol-induced causes"	"A9"	212	2874762	7.4	6.7
	"Maryland"	"24"	"Male"	"M"	"2013"	"2013"	"All other non-drug and non-alcohol causes"	"O"	"All other non-drug and non-alcohol causes"	"O9"	21807	2874762	758.6	815.5
	"Maryland"	"24"	"Male"	"M"	"2014"	"2014"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	152	2896418	5.2	5.2
	"Maryland"	"24"	"Male"	"M"	"2014"	"2014"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	38	2896418	1.3	1.4
	"Maryland"	"24"	"Male"	"M"	"2014"	"2014"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	544	2896418	18.8	18.1
	"Maryland"	"24"	"Male"	"M"	"2014"	"2014"	"Drug-induced causes"	"D"	"All other drug-induced causes"	"D9"	19	2896418	Unreliable	Unreliable
	"Maryland"	"24"	"Male"	"M"	"2014"	"2014"	"Alcohol-induced causes"	"A"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	32	2896418	1.1	1.0
	"Maryland"	"24"	"Male"	"M"	"2014"	"2014"	"Alcohol-induced causes"	"A"	"All other alcohol-induced causes"	"A9"	183	2896418	6.3	5.6
	"Maryland"	"24"	"Male"	"M"	"2014"	"2014"	"All other non-drug and non-alcohol causes"	"O"	"All other non-drug and non-alcohol causes"	"O9"	21888	2896418	755.7	799.7
	"Maryland"	"24"	"Male"	"M"	"2015"	"2015"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	232	2911085	8.0	7.7
	"Maryland"	"24"	"Male"	"M"	"2015"	"2015"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	33	2911085	1.1	1.0
	"Maryland"	"24"	"Male"	"M"	"2015"	"2015"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	622	2911085	21.4	20.9
	"Maryland"	"24"	"Male"	"M"	"2015"	"2015"	"Drug-induced causes"	"D"	"All other drug-induced causes"	"D9"	20	2911085	0.7	0.7
	"Maryland"	"24"	"Male"	"M"	"2015"	"2015"	"Alcohol-induced causes"	"A"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	28	2911085	1.0	0.9
	"Maryland"	"24"	"Male"	"M"	"2015"	"2015"	"Alcohol-induced causes"	"A"	"All other alcohol-induced causes"	"A9"	187	2911085	6.4	5.6
	"Maryland"	"24"	"Male"	"M"	"2015"	"2015"	"All other non-drug and non-alcohol causes"	"O"	"All other non-drug and non-alcohol causes"	"O9"	22635	2911085	777.5	806.5
	"Maryland"	"24"	"Male"	"M"	"2016"	"2016"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	417	2914466	14.3	14.1
	"Maryland"	"24"	"Male"	"M"	"2016"	"2016"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	35	2914466	1.2	1.2
	"Maryland"	"24"	"Male"	"M"	"2016"	"2016"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	1007	2914466	34.6	33.5
	"Maryland"	"24"	"Male"	"M"	"2016"	"2016"	"Drug-induced causes"	"D"	"All other drug-induced causes"	"D9"	21	2914466	0.7	0.8
	"Maryland"	"24"	"Male"	"M"	"2016"	"2016"	"Alcohol-induced causes"	"A"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	38	2914466	1.3	1.3
	"Maryland"	"24"	"Male"	"M"	"2016"	"2016"	"Alcohol-induced causes"	"A"	"All other alcohol-induced causes"	"A9"	204	2914466	7.0	6.2
	"Maryland"	"24"	"Male"	"M"	"2016"	"2016"	"All other non-drug and non-alcohol causes"	"O"	"All other non-drug and non-alcohol causes"	"O9"	22978	2914466	788.4	802.5
	"Massachusetts"	"25"	"Female"	"F"	"1999"	"1999"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	13	3274830	Unreliable	Unreliable
	"Massachusetts"	"25"	"Female"	"F"	"1999"	"1999"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	39	3274830	1.2	1.1
	"Massachusetts"	"25"	"Female"	"F"	"1999"	"1999"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	110	3274830	3.4	3.3
	"Massachusetts"	"25"	"Female"	"F"	"1999"	"1999"	"Alcohol-induced causes"	"A"	"All other alcohol-induced causes"	"A9"	85	3274830	2.6	2.5
	"Massachusetts"	"25"	"Female"	"F"	"1999"	"1999"	"All other non-drug and non-alcohol causes"	"O"	"All other non-drug and non-alcohol causes"	"O9"	29563	3274830	902.7	674.2
	"Massachusetts"	"25"	"Female"	"F"	"2000"	"2000"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	13	3290281	Unreliable	Unreliable
	"Massachusetts"	"25"	"Female"	"F"	"2000"	"2000"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	46	3290281	1.4	1.4
	"Massachusetts"	"25"	"Female"	"F"	"2000"	"2000"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	87	3290281	2.6	2.6
	"Massachusetts"	"25"	"Female"	"F"	"2000"	"2000"	"Alcohol-induced causes"	"A"	"All other alcohol-induced causes"	"A9"	70	3290281	2.1	2.0
	"Massachusetts"	"25"	"Female"	"F"	"2000"	"2000"	"All other non-drug and non-alcohol causes"	"O"	"All other non-drug and non-alcohol causes"	"O9"	30285	3290281	920.4	686.1
	"Massachusetts"	"25"	"Female"	"F"	"2001"	"2001"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	14	3312567	Unreliable	Unreliable
	"Massachusetts"	"25"	"Female"	"F"	"2001"	"2001"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	35	3312567	1.1	1.0
	"Massachusetts"	"25"	"Female"	"F"	"2001"	"2001"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	162	3312567	4.9	4.8
	"Massachusetts"	"25"	"Female"	"F"	"2001"	"2001"	"Alcohol-induced causes"	"A"	"All other alcohol-induced causes"	"A9"	103	3312567	3.1	3.0
	"Massachusetts"	"25"	"Female"	"F"	"2001"	"2001"	"All other non-drug and non-alcohol causes"	"O"	"All other non-drug and non-alcohol causes"	"O9"	30462	3312567	919.6	685.5
	"Massachusetts"	"25"	"Female"	"F"	"2002"	"2002"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	21	3319436	0.6	0.5
	"Massachusetts"	"25"	"Female"	"F"	"2002"	"2002"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	33	3319436	1.0	1.0
	"Massachusetts"	"25"	"Female"	"F"	"2002"	"2002"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	183	3319436	5.5	5.4
	"Massachusetts"	"25"	"Female"	"F"	"2002"	"2002"	"Alcohol-induced causes"	"A"	"All other alcohol-induced causes"	"A9"	92	3319436	2.8	2.6
	"Massachusetts"	"25"	"Female"	"F"	"2002"	"2002"	"All other non-drug and non-alcohol causes"	"O"	"All other non-drug and non-alcohol causes"	"O9"	30105	3319436	906.9	672.8
	"Massachusetts"	"25"	"Female"	"F"	"2003"	"2003"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	27	3320817	0.8	0.8
	"Massachusetts"	"25"	"Female"	"F"	"2003"	"2003"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	41	3320817	1.2	1.2
	"Massachusetts"	"25"	"Female"	"F"	"2003"	"2003"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	179	3320817	5.4	5.4
	"Massachusetts"	"25"	"Female"	"F"	"2003"	"2003"	"Drug-induced causes"	"D"	"All other drug-induced causes"	"D9"	16	3320817	Unreliable	Unreliable
	"Massachusetts"	"25"	"Female"	"F"	"2003"	"2003"	"Alcohol-induced causes"	"A"	"All other alcohol-induced causes"	"A9"	96	3320817	2.9	2.7
	"Massachusetts"	"25"	"Female"	"F"	"2003"	"2003"	"All other non-drug and non-alcohol causes"	"O"	"All other non-drug and non-alcohol causes"	"O9"	29739	3320817	895.5	660.6
	"Massachusetts"	"25"	"Female"	"F"	"2004"	"2004"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	32	3314634	1.0	0.9
	"Massachusetts"	"25"	"Female"	"F"	"2004"	"2004"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	32	3314634	1.0	0.9
	"Massachusetts"	"25"	"Female"	"F"	"2004"	"2004"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	159	3314634	4.8	4.8
	"Massachusetts"	"25"	"Female"	"F"	"2004"	"2004"	"Alcohol-induced causes"	"A"	"All other alcohol-induced causes"	"A9"	90	3314634	2.7	2.5
	"Massachusetts"	"25"	"Female"	"F"	"2004"	"2004"	"All other non-drug and non-alcohol causes"	"O"	"All other non-drug and non-alcohol causes"	"O9"	28779	3314634	868.2	636.5
	"Massachusetts"	"25"	"Female"	"F"	"2005"	"2005"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	178	3309010	5.4	5.4
	"Massachusetts"	"25"	"Female"	"F"	"2005"	"2005"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	48	3309010	1.5	1.4
	"Massachusetts"	"25"	"Female"	"F"	"2005"	"2005"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	37	3309010	1.1	1.1
	"Massachusetts"	"25"	"Female"	"F"	"2005"	"2005"	"Drug-induced causes"	"D"	"All other drug-induced causes"	"D9"	25	3309010	0.8	0.8
	"Massachusetts"	"25"	"Female"	"F"	"2005"	"2005"	"Alcohol-induced causes"	"A"	"All other alcohol-induced causes"	"A9"	87	3309010	2.6	2.4
	"Massachusetts"	"25"	"Female"	"F"	"2005"	"2005"	"All other non-drug and non-alcohol causes"	"O"	"All other non-drug and non-alcohol causes"	"O9"	28361	3309010	857.1	621.4
	"Massachusetts"	"25"	"Female"	"F"	"2006"	"2006"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	241	3311185	7.3	7.1
	"Massachusetts"	"25"	"Female"	"F"	"2006"	"2006"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	55	3311185	1.7	1.5
	"Massachusetts"	"25"	"Female"	"F"	"2006"	"2006"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	27	3311185	0.8	0.8
	"Massachusetts"	"25"	"Female"	"F"	"2006"	"2006"	"Drug-induced causes"	"D"	"All other drug-induced causes"	"D9"	15	3311185	Unreliable	Unreliable
	"Massachusetts"	"25"	"Female"	"F"	"2006"	"2006"	"Alcohol-induced causes"	"A"	"All other alcohol-induced causes"	"A9"	89	3311185	2.7	2.4
	"Massachusetts"	"25"	"Female"	"F"	"2006"	"2006"	"All other non-drug and non-alcohol causes"	"O"	"All other non-drug and non-alcohol causes"	"O9"	28142	3311185	849.9	610.1
	"Massachusetts"	"25"	"Female"	"F"	"2007"	"2007"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	248	3321653	7.5	7.3
	"Massachusetts"	"25"	"Female"	"F"	"2007"	"2007"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	55	3321653	1.7	1.5
	"Massachusetts"	"25"	"Female"	"F"	"2007"	"2007"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	32	3321653	1.0	0.9
	"Massachusetts"	"25"	"Female"	"F"	"2007"	"2007"	"Drug-induced causes"	"D"	"All other drug-induced causes"	"D9"	24	3321653	0.7	0.7
	"Massachusetts"	"25"	"Female"	"F"	"2007"	"2007"	"Alcohol-induced causes"	"A"	"All other alcohol-induced causes"	"A9"	101	3321653	3.0	2.7
	"Massachusetts"	"25"	"Female"	"F"	"2007"	"2007"	"All other non-drug and non-alcohol causes"	"O"	"All other non-drug and non-alcohol causes"	"O9"	27478	3321653	827.2	590.1
	"Massachusetts"	"25"	"Female"	"F"	"2008"	"2008"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	186	3340730	5.6	5.4
	"Massachusetts"	"25"	"Female"	"F"	"2008"	"2008"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	38	3340730	1.1	1.0
	"Massachusetts"	"25"	"Female"	"F"	"2008"	"2008"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	18	3340730	Unreliable	Unreliable
	"Massachusetts"	"25"	"Female"	"F"	"2008"	"2008"	"Drug-induced causes"	"D"	"All other drug-induced causes"	"D9"	19	3340730	Unreliable	Unreliable
	"Massachusetts"	"25"	"Female"	"F"	"2008"	"2008"	"Alcohol-induced causes"	"A"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	11	3340730	Unreliable	Unreliable
	"Massachusetts"	"25"	"Female"	"F"	"2008"	"2008"	"Alcohol-induced causes"	"A"	"All other alcohol-induced causes"	"A9"	100	3340730	3.0	2.6
	"Massachusetts"	"25"	"Female"	"F"	"2008"	"2008"	"All other non-drug and non-alcohol causes"	"O"	"All other non-drug and non-alcohol causes"	"O9"	27949	3340730	836.6	590.9
	"Massachusetts"	"25"	"Female"	"F"	"2009"	"2009"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	198	3365859	5.9	5.7
